id,airport_ref,ident,length_ft,width_ft,runway_count,max_runway
240261,3908,KSUU,11001.0,150.0,2,11001.0
240260,3908,KSUU,10992.0,150.0,2,11001.0
243489,21120,KSUW,5100.0,75.0,2,5100.0
243490,21120,KSUW,4000.0,75.0,2,5100.0
244484,3909,KSUX,9002.0,150.0,2,9002.0
244485,3909,KSUX,6600.0,150.0,2,9002.0
251591,29695,KSUZ,5001.0,100.0,1,5001.0
241942,21121,KSVC,4637.0,80.0,4,6802.0
241943,21121,KSVC,6802.0,100.0,4,6802.0
241944,21121,KSVC,4675.0,75.0,4,6802.0
241945,21121,KSVC,5473.0,75.0,4,6802.0
244479,21122,KSVE,2179.0,60.0,2,4049.0
244480,21122,KSVE,4049.0,75.0,2,4049.0
245746,21123,KSVH,7006.0,100.0,1,7006.0
239932,3910,KSVN,11375.0,200.0,1,11375.0
243286,3911,KSWF,11818.0,150.0,2,11818.0
243287,3911,KSWF,6006.0,150.0,2,11818.0
242100,21124,KSWI,4006.0,75.0,1,4006.0
243906,3912,KSWO,5002.0,75.0,3,7401.0
243907,3912,KSWO,5003.0,150.0,3,7401.0
243908,3912,KSWO,7401.0,100.0,3,7401.0
245026,21125,KSWT,3400.0,150.0,2,4200.0
245027,21125,KSWT,4200.0,75.0,2,4200.0
242239,21126,KSWW,5659.0,75.0,3,5840.0
242240,21126,KSWW,1675.0,175.0,3,5840.0
242241,21126,KSWW,5840.0,100.0,3,5840.0
329843,329842,KSXK,5500.0,100.0,1,5500.0
242232,21127,KSXL,3015.0,50.0,1,3015.0
243469,21128,KSYF,1799.0,280.0,4,3138.0
256553,21128,KSYF,2833.0,180.0,4,3138.0
256554,21128,KSYF,3138.0,50.0,4,3138.0
243470,21128,KSYF,2313.0,280.0,4,3138.0
240809,21129,KSYI,5003.0,100.0,1,5003.0
244404,3913,KSYR,3261.0,150.0,3,9003.0
244405,3913,KSYR,9003.0,150.0,3,9003.0
244406,3913,KSYR,7500.0,150.0,3,9003.0
239849,21130,KSYV,3293.0,75.0,1,3293.0
242277,3914,KSZL,12400.0,200.0,1,12400.0
244878,21131,KSZT,5502.0,75.0,1,5502.0
243725,21132,KSZY,5002.0,75.0,1,5002.0
242367,21133,KT00,3005.0,60.0,2,3005.0
242368,21133,KT00,2300.0,300.0,2,3005.0
243238,21134,KT03,6230.0,75.0,1,6230.0
242254,21135,KT05,3200.0,50.0,1,3200.0
243127,21136,KT12,1983.0,45.0,2,3746.0
243128,21136,KT12,3746.0,50.0,2,3746.0
243708,21137,KT15,3021.0,50.0,1,3021.0
243810,21138,KT16,4800.0,50.0,1,4800.0
240662,21139,KT17,4400.0,75.0,1,4400.0
243323,21140,KT19,3200.0,60.0,1,3200.0
245966,21141,KT20,3200.0,50.0,1,3200.0
243117,21142,KT23,3700.0,60.0,1,3700.0
245533,21143,KT24,3700.0,75.0,1,3700.0
243226,21144,KT27,6885.0,50.0,1,6885.0
242610,21145,KT30,5027.0,60.0,1,5027.0
240678,21146,KT31,4305.0,40.0,1,4305.0
243597,21147,KT35,3200.0,50.0,1,3200.0
241630,21148,KT36,3000.0,60.0,1,3000.0
245873,21149,KT39,3200.0,60.0,1,3200.0
240687,21150,KT41,2998.0,75.0,2,4165.0
240688,21150,KT41,4165.0,75.0,2,4165.0
243362,21151,KT42,3500.0,50.0,1,3500.0
244555,21153,KT45,4405.0,60.0,1,4405.0
243544,21155,KT50,4100.0,60.0,1,4100.0
241461,21156,KT51,3440.0,50.0,1,3440.0
243812,21157,KT54,3200.0,35.0,1,3200.0
243144,21158,KT55,5500.0,60.0,1,5500.0
244337,21159,KT59,3565.0,60.0,1,3565.0
241395,21160,KT60,4000.0,60.0,1,4000.0
243887,21161,KT65,4998.0,70.0,1,4998.0
245986,21162,KT67,3740.0,60.0,1,3740.0
240807,21163,KT69,2800.0,50.0,2,4323.0
240808,21163,KT69,4323.0,55.0,2,4323.0
240806,21164,KT70,6303.0,150.0,1,6303.0
243193,21165,KT74,4000.0,75.0,1,4000.0
244292,21167,KT78,3801.0,75.0,1,3801.0
241108,21168,KT82,5002.0,75.0,1,5002.0
245875,21169,KT85,3445.0,60.0,1,3445.0
241445,21171,KT88,5420.0,60.0,1,5420.0
242789,21173,KT90,3600.0,75.0,1,3600.0
244704,21174,KT92,3000.0,60.0,2,3716.0
244705,21174,KT92,3716.0,50.0,2,3716.0
243304,21175,KT93,4073.0,60.0,1,4073.0
244415,21176,KTAD,5498.0,100.0,2,5500.0
244416,21176,KTAD,5500.0,100.0,2,5500.0
245307,21177,KTAN,1900.0,60.0,2,3500.0
245308,21177,KTAN,3500.0,75.0,2,3500.0
252565,21178,KTAZ,1920.0,180.0,3,4001.0
252566,21178,KTAZ,3500.0,60.0,3,4001.0
239945,21178,KTAZ,4001.0,75.0,3,4001.0
253136,21179,KTB,5000.0,2000.0,1,5000.0
243340,3915,KTBN,6038.0,150.0,1,6038.0
241128,21180,KTBR,4383.0,100.0,3,6000.0
241129,21180,KTBR,6000.0,100.0,3,6000.0
241130,21180,KTBR,4350.0,150.0,3,6000.0
244706,3916,KTCC,7102.0,100.0,2,7102.0
244707,3916,KTCC,4599.0,60.0,2,7102.0
242244,3917,KTCL,6499.0,150.0,2,6499.0
242245,3917,KTCL,4001.0,100.0,2,6499.0
243449,3918,KTCM,10108.0,150.0,2,10108.0
256183,3918,KTCM,3000.0,60.0,2,10108.0
244495,3919,KTCS,3301.0,130.0,5,7200.0
244496,3919,KTCS,2932.0,130.0,5,7200.0
244497,3919,KTCS,7108.0,150.0,5,7200.0
244498,3919,KTCS,7200.0,75.0,5,7200.0
244499,3919,KTCS,2900.0,140.0,5,7200.0
248016,21181,KTCY,4005.0,100.0,2,4005.0
245632,21181,KTCY,4001.0,100.0,2,4005.0
244844,21182,KTDF,5826.0,100.0,1,5826.0
245023,21183,KTDO,4480.0,150.0,1,4480.0
241272,21184,KTDW,3000.0,60.0,2,5099.0
241273,21184,KTDW,5099.0,60.0,2,5099.0
243173,21185,KTDZ,3664.0,150.0,2,5830.0
243174,21185,KTDZ,5830.0,100.0,2,5830.0
242706,3920,KTEB,7000.0,150.0,2,7000.0
242707,3920,KTEB,6013.0,150.0,2,7000.0
245585,21186,KTEL,4400.0,75.0,1,4400.0
250463,21187,KTEW,4000.0,75.0,1,4000.0
243888,21188,KTEX,6870.0,100.0,1,6870.0
243643,21152,KTFP,5000.0,75.0,1,5000.0
245831,21189,KTGC,4800.0,75.0,1,4800.0
240754,21190,KTGI,2950.0,75.0,1,2950.0
245606,21191,KTHA,5000.0,150.0,4,5002.0
245607,21191,KTHA,2693.0,100.0,4,5002.0
245608,21191,KTHA,5000.0,150.0,4,5002.0
245609,21191,KTHA,5002.0,150.0,4,5002.0
242561,21192,KTHM,4200.0,75.0,1,4200.0
245049,21193,KTHP,4800.0,100.0,1,4800.0
242840,21194,KTHV,5188.0,100.0,1,5188.0
239941,21195,KTIF,3600.0,50.0,1,3600.0
241406,3921,KTIK,10000.0,200.0,2,11100.0
241407,3921,KTIK,11100.0,200.0,2,11100.0
241706,21196,KTIP,5200.0,150.0,4,5700.0
241707,21196,KTIP,5001.0,75.0,4,5700.0
241708,21196,KTIP,5700.0,150.0,4,5700.0
241709,21196,KTIP,4894.0,75.0,4,5700.0
241375,3922,KTIW,5002.0,150.0,1,5002.0
240788,3923,KTIX,5000.0,100.0,2,7319.0
240789,3923,KTIX,7319.0,150.0,2,7319.0
243895,21197,KTKC,2590.0,200.0,3,3100.0
243896,21197,KTKC,3100.0,75.0,3,3100.0
243897,21197,KTKC,1825.0,200.0,3,3100.0
245554,21198,KTKI,7001.0,100.0,1,7001.0
243638,21199,KTKO,2505.0,100.0,2,3540.0
243639,21199,KTKO,3540.0,50.0,2,3540.0
244954,21200,KTKV,4000.0,75.0,1,4000.0
245102,21201,KTKX,5000.0,75.0,2,5000.0
245103,21201,KTKX,3012.0,75.0,2,5000.0
243700,3924,KTLH,8000.0,150.0,2,8000.0
243701,3924,KTLH,6076.0,150.0,2,8000.0
243388,21202,KTLR,3914.0,75.0,1,3914.0
241124,21203,KTMA,3389.0,75.0,3,5504.0
241125,21203,KTMA,3805.0,75.0,3,5504.0
241126,21203,KTMA,5504.0,100.0,3,5504.0
245882,21204,KTMB,5001.0,150.0,3,5001.0
245881,21204,KTMB,4999.0,150.0,3,5001.0
245883,21204,KTMB,4001.0,150.0,3,5001.0
253785,13991,KTME,6610.0,100.0,1,6610.0
256855,24915,KTMK,2910.0,75.0,2,5001.0
256856,24915,KTMK,5001.0,100.0,2,5001.0
241530,21205,KTNP,5531.0,75.0,2,5531.0
241531,21205,KTNP,3800.0,50.0,2,5531.0
244072,21206,KTNT,10499.0,150.0,1,10499.0
242697,21207,KTNU,5599.0,100.0,1,5599.0
242333,21208,KTNX,12002.0,150.0,1,12002.0
243836,21209,KTOA,5001.0,150.0,2,5001.0
243835,21209,KTOA,3000.0,75.0,2,5001.0
240196,21210,KTOB,2390.0,200.0,2,4500.0
240197,21210,KTOB,4500.0,75.0,2,4500.0
242083,21211,KTOC,4003.0,75.0,2,4003.0
242084,21211,KTOC,2951.0,50.0,2,4003.0
245484,21212,KTOI,5009.0,100.0,2,5022.0
245485,21212,KTOI,5022.0,100.0,2,5022.0
239827,3925,KTOL,10600.0,150.0,2,10600.0
239828,3925,KTOL,5599.0,150.0,2,10600.0
241251,21213,KTOP,3002.0,100.0,3,5099.0
241252,21213,KTOP,5099.0,100.0,3,5099.0
241253,21213,KTOP,4331.0,75.0,3,5099.0
243885,21214,KTOR,3000.0,60.0,2,5701.0
243886,21214,KTOR,5701.0,75.0,2,5701.0
243029,3926,KTPA,6999.0,150.0,3,11002.0
243031,3926,KTPA,8300.0,150.0,3,11002.0
243030,3926,KTPA,11002.0,150.0,3,11002.0
243518,21215,KTPF,3405.0,100.0,2,3405.0
243519,21215,KTPF,2688.0,75.0,2,3405.0
241750,21216,KTPH,5464.0,50.0,2,7057.0
241751,21216,KTPH,7057.0,80.0,2,7057.0
243840,3927,KTPL,4740.0,100.0,2,6301.0
243841,3927,KTPL,6301.0,150.0,2,6301.0
245565,21217,KTQE,4002.0,75.0,1,4002.0
244740,21218,KTQH,4000.0,75.0,1,4000.0
240990,21219,KTQK,1900.0,60.0,2,4999.0
240991,21219,KTQK,4999.0,70.0,2,4999.0
241224,3928,KTRI,8030.0,150.0,2,8030.0
241225,3928,KTRI,4442.0,150.0,2,8030.0
240909,21220,KTRK,4650.0,75.0,2,7000.0
240910,21220,KTRK,7000.0,100.0,2,7000.0
244721,21221,KTRL,3014.0,75.0,2,5006.0
244722,21221,KTRL,5006.0,75.0,2,5006.0
245474,21222,KTRM,4995.0,100.0,2,8500.0
245475,21222,KTRM,8500.0,150.0,2,8500.0
240507,21223,KTRX,4310.0,75.0,1,4310.0
240116,21225,KTSO,4300.0,75.0,1,4300.0
240691,21226,KTSP,4031.0,75.0,1,4031.0
240296,21227,KTTA,6570.0,100.0,1,6570.0
241408,21228,KTTD,5399.0,150.0,1,5399.0
241716,21229,KTTF,5000.0,100.0,1,5000.0
240205,3929,KTTN,6006.0,150.0,2,6006.0
240206,3929,KTTN,4800.0,150.0,2,6006.0
241922,21230,KTTS,15000.0,300.0,1,15000.0
245713,3930,KTUL,7372.0,150.0,3,9999.0
245715,3930,KTUL,9999.0,200.0,3,9999.0
245714,3930,KTUL,6101.0,150.0,3,9999.0
242116,3931,KTUP,6500.0,100.0,1,6500.0
242912,3932,KTUS,7000.0,150.0,3,10996.0
242914,3932,KTUS,10996.0,150.0,3,10996.0
242913,3932,KTUS,8408.0,75.0,3,10996.0
241397,21231,KTVB,3002.0,50.0,1,3002.0
242058,3933,KTVC,3204.0,75.0,3,6501.0
242059,3933,KTVC,6501.0,150.0,3,6501.0
242060,3933,KTVC,5379.0,150.0,3,6501.0
245170,21232,KTVF,4997.0,75.0,2,6503.0
245171,21232,KTVF,6503.0,150.0,2,6503.0
241783,21233,KTVI,5500.0,100.0,2,5500.0
241784,21233,KTVI,5000.0,100.0,2,5500.0
243937,21234,KTVK,4100.0,75.0,1,4100.0
243612,3934,KTVL,8544.0,150.0,1,8544.0
241159,21235,KTVR,5002.0,100.0,1,5002.0
244130,21236,KTVY,6100.0,100.0,1,6100.0
244593,3935,KTWF,8703.0,150.0,2,8703.0
244594,3935,KTWF,3224.0,75.0,2,8703.0
242023,21237,KTWM,4400.0,75.0,2,4400.0
242024,21237,KTWM,2550.0,150.0,2,4400.0
241580,21238,KTWT,5052.0,150.0,3,5052.0
241581,21238,KTWT,4999.0,150.0,3,5052.0
241582,21238,KTWT,5000.0,150.0,3,5052.0
244682,3936,KTXK,6601.0,144.0,2,6601.0
244683,3936,KTXK,5200.0,100.0,2,6601.0
243364,21239,KTYL,7200.0,75.0,1,7200.0
244560,21240,KTYQ,5500.0,100.0,1,5500.0
245633,3937,KTYR,7200.0,150.0,3,7200.0
245634,3937,KTYR,5200.0,150.0,3,7200.0
245635,3937,KTYR,4850.0,150.0,3,7200.0
243473,3938,KTYS,9005.0,150.0,2,9005.0
243472,3938,KTYS,9000.0,150.0,2,9005.0
246016,21241,KTZR,5500.0,100.0,1,5500.0
243761,21242,KTZT,4000.0,75.0,1,4000.0
241683,21243,KTZV,4000.0,75.0,1,4000.0
241772,21244,KU00,3500.0,140.0,2,3500.0
241773,21244,KU00,2900.0,90.0,2,3500.0
245527,21245,KU01,4900.0,50.0,1,4900.0
244027,21246,KU02,4314.0,75.0,1,4314.0
241523,21247,KU03,3900.0,60.0,1,3900.0
245303,21248,KU05,3600.0,60.0,1,3600.0
240404,21249,KU06,3400.0,60.0,1,3400.0
242451,21250,KU07,3500.0,40.0,1,3500.0
239989,21251,KU08,4800.0,75.0,1,4800.0
245338,21252,KU09,3200.0,55.0,1,3200.0
241816,21253,KU10,3457.0,50.0,2,3457.0
241817,21253,KU10,2437.0,30.0,2,3457.0
241213,21254,KU12,4500.0,50.0,1,4500.0
243981,21255,KU13,4505.0,60.0,1,4505.0
244356,21256,KU14,4927.0,100.0,1,4927.0
240965,21257,KU25,6100.0,60.0,1,6100.0
241414,21258,KU30,3500.0,50.0,1,3500.0
242300,21259,KU34,5600.0,75.0,1,5600.0
242550,21260,KU36,3650.0,50.0,1,3650.0
239817,21261,KU42,5860.0,100.0,1,5860.0
243408,21262,KU43,4817.0,75.0,1,4817.0
243040,21263,KU52,2501.0,50.0,2,5100.0
243041,21263,KU52,5100.0,75.0,2,5100.0
241600,21264,KU55,5693.0,75.0,1,5693.0
245683,21265,KU56,3500.0,50.0,1,3500.0
245842,21266,KU58,3550.0,50.0,1,3550.0
241314,21267,KU62,4400.0,60.0,1,4400.0
239916,21268,KU63,5000.0,110.0,1,5000.0
241595,21269,KU68,5199.0,75.0,2,5199.0
241596,21269,KU68,1866.0,65.0,2,5199.0
243935,21270,KU69,4390.0,75.0,2,5800.0
